latitude:6.17927141;longitude:-75.36238275;altitude:2099.3330078125;accuracy:6.432000160217285;vertical_accuracy:8.0;bearing:292.70001220703125;speed:10.260000228881836;elapsedMs:3;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17936193;longitude:-75.3626098;altitude:2102.97314453125;accuracy:6.432000160217285;vertical_accuracy:8.0;bearing:290.8999938964844;speed:11.869999885559082;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17942417;longitude:-75.36283631;altitude:2104.060546875;accuracy:6.432000160217285;vertical_accuracy:8.0;bearing:290.8999938964844;speed:13.0600004196167;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17946586;longitude:-75.36307099;altitude:2104.094482421875;accuracy:5.360000133514404;vertical_accuracy:8.0;bearing:288.1000061035156;speed:12.949999809265137;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17952365;longitude:-75.36327596;altitude:2110.577880859375;accuracy:5.360000133514404;vertical_accuracy:6.0;bearing:281.8999938964844;speed:12.970000267028809;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17956347;longitude:-75.36349481;altitude:2110.481201171875;accuracy:5.360000133514404;vertical_accuracy:6.0;bearing:275.8999938964844;speed:12.729999542236328;elapsedMs:13;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17957715;longitude:-75.36372367;altitude:2111.02490234375;accuracy:5.360000133514404;vertical_accuracy:6.0;bearing:277.0;speed:11.989999771118164;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17958651;longitude:-75.36396157;altitude:2114.29443359375;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:271.3999938964844;speed:11.680000305175781;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17960228;longitude:-75.36415468;altitude:2114.966796875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:267.70001220703125;speed:12.199999809265137;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17957647;longitude:-75.36440835;altitude:2113.2041015625;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:264.79998779296875;speed:13.5;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17955469;longitude:-75.36464096;altitude:2112.442626953125;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:258.20001220703125;speed:13.239999771118164;elapsedMs:3;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17951626;longitude:-75.3648728;altitude:2110.701416015625;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:259.20001220703125;speed:13.119999885559082;elapsedMs:14;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.1794535;longitude:-75.36511698;altitude:2107.903076171875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:258.3999938964844;speed:13.0600004196167;elapsedMs:5;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17941145;longitude:-75.36537735;altitude:2107.35986328125;accuracy:5.360000133514404;vertical_accuracy:8.0;bearing:257.6000061035156;speed:13.619999885559082;elapsedMs:14;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.1793508;longitude:-75.36559497;altitude:2107.970947265625;accuracy:5.360000133514404;vertical_accuracy:8.0;bearing:257.5;speed:13.34000015258789;elapsedMs:4;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17929859;longitude:-75.3658191;altitude:2107.2197265625;accuracy:5.360000133514404;vertical_accuracy:8.0;bearing:257.79998779296875;speed:12.720000267028809;elapsedMs:10;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17927001;longitude:-75.36605476;altitude:2108.680419921875;accuracy:5.360000133514404;vertical_accuracy:8.0;bearing:262.70001220703125;speed:12.65999984741211;elapsedMs:3;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17926199;longitude:-75.36626971;altitude:2108.3017578125;accuracy:5.360000133514404;vertical_accuracy:8.0;bearing:265.79998779296875;speed:13.0;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17923657;longitude:-75.36651259;altitude:2108.11474609375;accuracy:4.288000106811523;vertical_accuracy:8.0;bearing:270.0;speed:12.710000038146973;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17925589;longitude:-75.36672489;altitude:2107.810302734375;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:274.70001220703125;speed:12.029999732971191;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17929959;longitude:-75.3669251;altitude:2110.06494140625;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:280.29998779296875;speed:11.510000228881836;elapsedMs:10;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.179351;longitude:-75.36710827;altitude:2109.765625;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:284.70001220703125;speed:10.8100004196167;elapsedMs:12;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17938771;longitude:-75.36727675;altitude:2108.877685546875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:287.20001220703125;speed:9.220000267028809;elapsedMs:12;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17944163;longitude:-75.36738422;altitude:2107.832763671875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:288.6000061035156;speed:6.590000152587891;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17946609;longitude:-75.36746966;altitude:2107.056640625;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:294.20001220703125;speed:4.539999961853027;elapsedMs:5;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17947084;longitude:-75.36754813;altitude:2106.650634765625;accuracy:5.360000133514404;vertical_accuracy:6.0;bearing:284.8999938964844;speed:3.1700000762939453;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17949285;longitude:-75.36762033;altitude:2108.260498046875;accuracy:5.360000133514404;vertical_accuracy:6.0;bearing:284.3999938964844;speed:3.9700000286102295;elapsedMs:5;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17954153;longitude:-75.36770135;altitude:2108.45654296875;accuracy:5.360000133514404;vertical_accuracy:6.0;bearing:299.0;speed:4.880000114440918;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 12)
latitude:6.17958842;longitude:-75.3677731;altitude:2107.741943359375;accuracy:5.360000133514404;vertical_accuracy:6.0;bearing:298.20001220703125;speed:5.71999979019165;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.17963381;longitude:-75.36787509;altitude:2109.806640625;accuracy:5.360000133514404;vertical_accuracy:6.0;bearing:297.70001220703125;speed:6.230000019073486;elapsedMs:10;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.1796848;longitude:-75.367993;altitude:2109.02978515625;accuracy:5.360000133514404;vertical_accuracy:6.0;bearing:299.1000061035156;speed:7.440000057220459;elapsedMs:10;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.17975277;longitude:-75.36812218;altitude:2108.9091796875;accuracy:5.360000133514404;vertical_accuracy:4.0;bearing:300.6000061035156;speed:8.5;elapsedMs:4;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.17985553;longitude:-75.36826247;altitude:2108.24658203125;accuracy:5.360000133514404;vertical_accuracy:4.0;bearing:303.20001220703125;speed:8.979999542236328;elapsedMs:11;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.17996971;longitude:-75.36840397;altitude:2109.034423828125;accuracy:5.360000133514404;vertical_accuracy:4.0;bearing:306.20001220703125;speed:9.9399995803833;elapsedMs:17;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18013335;longitude:-75.36852263;altitude:2109.79541015625;accuracy:6.432000160217285;vertical_accuracy:4.0;bearing:311.6000061035156;speed:10.369999885559082;elapsedMs:4;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18021831;longitude:-75.36869795;altitude:2108.39794921875;accuracy:6.432000160217285;vertical_accuracy:6.0;bearing:305.8999938964844;speed:11.390000343322754;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18033465;longitude:-75.36886778;altitude:2110.493896484375;accuracy:6.432000160217285;vertical_accuracy:6.0;bearing:305.1000061035156;speed:11.600000381469727;elapsedMs:15;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18042431;longitude:-75.36906979;altitude:2112.63330078125;accuracy:7.504000186920166;vertical_accuracy:6.0;bearing:301.3999938964844;speed:12.25;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18053549;longitude:-75.36931896;altitude:2109.990966796875;accuracy:8.576000213623047;vertical_accuracy:6.0;bearing:304.1000061035156;speed:13.489999771118164;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18067352;longitude:-75.3695138;altitude:2109.600830078125;accuracy:6.432000160217285;vertical_accuracy:6.0;bearing:306.29998779296875;speed:13.420000076293945;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18081639;longitude:-75.36972649;altitude:2111.228515625;accuracy:5.360000133514404;vertical_accuracy:6.0;bearing:304.1000061035156;speed:14.300000190734863;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18092013;longitude:-75.3699635;altitude:2111.58837890625;accuracy:5.360000133514404;vertical_accuracy:6.0;bearing:303.70001220703125;speed:14.930000305175781;elapsedMs:5;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18109373;longitude:-75.37017997;altitude:2108.0029296875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:304.3999938964844;speed:15.989999771118164;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18128076;longitude:-75.37042402;altitude:2107.030517578125;accuracy:5.360000133514404;vertical_accuracy:6.0;bearing:303.8999938964844;speed:16.979999542236328;elapsedMs:12;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18146714;longitude:-75.37067248;altitude:2107.927734375;accuracy:4.288000106811523;vertical_accuracy:4.0;bearing:304.3999938964844;speed:17.760000228881836;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18165388;longitude:-75.37095516;altitude:2107.78125;accuracy:4.288000106811523;vertical_accuracy:4.0;bearing:303.29998779296875;speed:18.84000015258789;elapsedMs:15;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18188769;longitude:-75.37124624;altitude:2107.388671875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:303.20001220703125;speed:19.489999771118164;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18211367;longitude:-75.3715535;altitude:2104.14697265625;accuracy:5.360000133514404;vertical_accuracy:6.0;bearing:303.70001220703125;speed:20.579999923706055;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18232392;longitude:-75.37185871;altitude:2104.796875;accuracy:5.360000133514404;vertical_accuracy:6.0;bearing:305.8999938964844;speed:20.829999923706055;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.1825623;longitude:-75.37216153;altitude:2105.328369140625;accuracy:4.288000106811523;vertical_accuracy:4.0;bearing:305.70001220703125;speed:22.190000534057617;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18278076;longitude:-75.37248482;altitude:2106.18359375;accuracy:4.288000106811523;vertical_accuracy:4.0;bearing:304.1000061035156;speed:22.790000915527344;elapsedMs:17;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18302183;longitude:-75.37284444;altitude:2105.3994140625;accuracy:5.360000133514404;vertical_accuracy:4.0;bearing:303.29998779296875;speed:23.56999969482422;elapsedMs:5;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18325027;longitude:-75.37321014;altitude:2106.6396484375;accuracy:4.288000106811523;vertical_accuracy:4.0;bearing:303.5;speed:24.239999771118164;elapsedMs:16;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18348177;longitude:-75.37357188;altitude:2107.03369140625;accuracy:4.288000106811523;vertical_accuracy:4.0;bearing:303.1000061035156;speed:24.459999084472656;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18375059;longitude:-75.37393642;altitude:2106.082763671875;accuracy:4.288000106811523;vertical_accuracy:4.0;bearing:305.20001220703125;speed:24.1200008392334;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18399181;longitude:-75.37428439;altitude:2106.657470703125;accuracy:4.288000106811523;vertical_accuracy:4.0;bearing:304.79998779296875;speed:23.43000030517578;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18419468;longitude:-75.37462791;altitude:2105.67529296875;accuracy:4.288000106811523;vertical_accuracy:4.0;bearing:303.5;speed:22.68000030517578;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18441242;longitude:-75.37497135;altitude:2104.721435546875;accuracy:4.288000106811523;vertical_accuracy:3.0;bearing:303.5;speed:21.959999084472656;elapsedMs:2;provider:gps;(2021, 5, 18, 13, 13)
latitude:6.18461361;longitude:-75.37528066;altitude:2105.677734375;accuracy:4.288000106811523;vertical_accuracy:3.0;bearing:304.5;speed:20.510000228881836;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18483986;longitude:-75.3755585;altitude:2105.06494140625;accuracy:4.288000106811523;vertical_accuracy:3.0;bearing:306.8999938964844;speed:19.549999237060547;elapsedMs:16;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18508737;longitude:-75.37583895;altitude:2104.641845703125;accuracy:3.2160000801086426;vertical_accuracy:3.0;bearing:315.3999938964844;speed:20.600000381469727;elapsedMs:4;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18536031;longitude:-75.37610675;altitude:2104.809326171875;accuracy:4.288000106811523;vertical_accuracy:4.0;bearing:317.3999938964844;speed:21.260000228881836;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.1855984;longitude:-75.37641735;altitude:2104.677734375;accuracy:4.288000106811523;vertical_accuracy:4.0;bearing:307.6000061035156;speed:21.649999618530273;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.1858009;longitude:-75.37678145;altitude:2103.611083984375;accuracy:4.288000106811523;vertical_accuracy:4.0;bearing:298.3999938964844;speed:22.309999465942383;elapsedMs:14;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18594144;longitude:-75.37716419;altitude:2105.0908203125;accuracy:4.288000106811523;vertical_accuracy:4.0;bearing:290.8999938964844;speed:22.31999969482422;elapsedMs:4;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.1860894;longitude:-75.37751831;altitude:2106.739990234375;accuracy:4.288000106811523;vertical_accuracy:4.0;bearing:294.29998779296875;speed:20.8799991607666;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18624247;longitude:-75.37781518;altitude:2110.15380859375;accuracy:4.288000106811523;vertical_accuracy:4.0;bearing:296.3999938964844;speed:18.6200008392334;elapsedMs:5;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18642627;longitude:-75.37806902;altitude:2111.433837890625;accuracy:4.288000106811523;vertical_accuracy:3.0;bearing:304.0;speed:17.809999465942383;elapsedMs:12;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18661552;longitude:-75.37831704;altitude:2111.961669921875;accuracy:3.2160000801086426;vertical_accuracy:3.0;bearing:304.20001220703125;speed:16.670000076293945;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.1867546;longitude:-75.3785299;altitude:2110.952392578125;accuracy:3.2160000801086426;vertical_accuracy:3.0;bearing:305.0;speed:14.380000114440918;elapsedMs:15;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18685205;longitude:-75.37867995;altitude:2111.281494140625;accuracy:3.2160000801086426;vertical_accuracy:3.0;bearing:305.5;speed:8.630000114440918;elapsedMs:10;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18695277;longitude:-75.37881095;altitude:2109.160400390625;accuracy:3.2160000801086426;vertical_accuracy:3.0;bearing:302.79998779296875;speed:8.920000076293945;elapsedMs:15;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18705289;longitude:-75.37897313;altitude:2108.076416015625;accuracy:4.288000106811523;vertical_accuracy:4.0;bearing:305.5;speed:10.800000190734863;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18716484;longitude:-75.37915299;altitude:2108.04736328125;accuracy:4.288000106811523;vertical_accuracy:4.0;bearing:306.5;speed:12.210000038146973;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18731678;longitude:-75.37934101;altitude:2108.9580078125;accuracy:5.360000133514404;vertical_accuracy:6.0;bearing:309.8999938964844;speed:13.579999923706055;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18747416;longitude:-75.37957224;altitude:2110.776123046875;accuracy:5.360000133514404;vertical_accuracy:6.0;bearing:311.3999938964844;speed:15.529999732971191;elapsedMs:13;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18769816;longitude:-75.37979409;altitude:2109.619140625;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:315.3999938964844;speed:16.719999313354492;elapsedMs:10;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18793996;longitude:-75.38000185;altitude:2110.3935546875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:320.3999938964844;speed:18.1200008392334;elapsedMs:5;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18822907;longitude:-75.38019182;altitude:2108.397216796875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:326.70001220703125;speed:18.309999465942383;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18849674;longitude:-75.38033948;altitude:2105.520751953125;accuracy:5.360000133514404;vertical_accuracy:6.0;bearing:331.0;speed:16.030000686645508;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18872362;longitude:-75.38039554;altitude:2104.614501953125;accuracy:5.360000133514404;vertical_accuracy:6.0;bearing:333.8999938964844;speed:13.850000381469727;elapsedMs:12;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18886715;longitude:-75.3804541;altitude:2103.4541015625;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:342.29998779296875;speed:8.319999694824219;elapsedMs:13;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18893197;longitude:-75.3804679;altitude:2102.4384765625;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:342.8999938964844;speed:2.259999990463257;elapsedMs:16;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18892563;longitude:-75.38046798;altitude:2102.732421875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:0.0;speed:0.0;elapsedMs:15;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18893421;longitude:-75.3804482;altitude:2102.513671875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:342.70001220703125;speed:0.4699999988079071;elapsedMs:4;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18892261;longitude:-75.38046185;altitude:2100.43408203125;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:0.0;speed:0.0;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18891149;longitude:-75.38046643;altitude:2101.6435546875;accuracy:5.360000133514404;vertical_accuracy:6.0;bearing:0.0;speed:0.0;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18890901;longitude:-75.38046356;altitude:2101.05419921875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:0.0;speed:0.0;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 14)
latitude:6.18891516;longitude:-75.38048276;altitude:2101.45751953125;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:0.0;speed:0.0;elapsedMs:4;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.18892529;longitude:-75.38049848;altitude:2102.44677734375;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:0.0;speed:0.0;elapsedMs:13;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.18893646;longitude:-75.38051018;altitude:2103.523681640625;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:0.0;speed:0.0;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.18898091;longitude:-75.38052348;altitude:2103.36962890625;accuracy:3.2160000801086426;vertical_accuracy:4.0;bearing:337.20001220703125;speed:1.8899999856948853;elapsedMs:5;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.18902903;longitude:-75.38055971;altitude:2102.60498046875;accuracy:3.2160000801086426;vertical_accuracy:4.0;bearing:325.3999938964844;speed:4.0;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.18914235;longitude:-75.38062343;altitude:2101.927734375;accuracy:3.2160000801086426;vertical_accuracy:4.0;bearing:338.70001220703125;speed:6.420000076293945;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.18929208;longitude:-75.38067339;altitude:2104.372802734375;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:338.0;speed:8.699999809265137;elapsedMs:12;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.18951737;longitude:-75.38072864;altitude:2105.075927734375;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:340.0;speed:10.09000015258789;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.18970808;longitude:-75.38081426;altitude:2102.26171875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:338.20001220703125;speed:11.199999809265137;elapsedMs:15;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.18992889;longitude:-75.38088386;altitude:2099.49560546875;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:338.70001220703125;speed:12.449999809265137;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.19012634;longitude:-75.3809758;altitude:2098.24609375;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:337.3999938964844;speed:13.319999694824219;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.19037054;longitude:-75.38107285;altitude:2097.413330078125;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:338.29998779296875;speed:14.170000076293945;elapsedMs:11;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.19062454;longitude:-75.38116645;altitude:2097.028564453125;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:338.8999938964844;speed:14.619999885559082;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.19088334;longitude:-75.38125992;altitude:2098.196533203125;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:339.8999938964844;speed:15.710000038146973;elapsedMs:4;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.19114421;longitude:-75.38135553;altitude:2100.302978515625;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:339.79998779296875;speed:16.290000915527344;elapsedMs:19;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.19141188;longitude:-75.38147627;altitude:2102.59814453125;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:337.8999938964844;speed:17.049999237060547;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.19172979;longitude:-75.38158573;altitude:2104.591796875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:340.70001220703125;speed:17.700000762939453;elapsedMs:5;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.19204845;longitude:-75.38169275;altitude:2104.525146484375;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:339.79998779296875;speed:18.280000686645508;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.19237447;longitude:-75.3818202;altitude:2105.473388671875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:339.70001220703125;speed:19.290000915527344;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.19270321;longitude:-75.38194963;altitude:2105.743408203125;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:338.3999938964844;speed:19.5;elapsedMs:3;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.19303824;longitude:-75.38209303;altitude:2106.145751953125;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:337.20001220703125;speed:20.559999465942383;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.19338955;longitude:-75.38224479;altitude:2102.69384765625;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:338.29998779296875;speed:21.360000610351562;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.19378788;longitude:-75.38244019;altitude:2106.276611328125;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:339.20001220703125;speed:22.790000915527344;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.19420048;longitude:-75.38254149;altitude:2106.52294921875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:345.3999938964844;speed:23.649999618530273;elapsedMs:5;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.19461021;longitude:-75.38261117;altitude:2107.38916015625;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:350.20001220703125;speed:24.190000534057617;elapsedMs:10;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.19503052;longitude:-75.38265108;altitude:2110.272216796875;accuracy:5.360000133514404;vertical_accuracy:6.0;bearing:355.5;speed:24.139999389648438;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.19546705;longitude:-75.38264794;altitude:2110.30126953125;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:0.10000000149011612;speed:24.15999984741211;elapsedMs:12;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.19592634;longitude:-75.38263755;altitude:2109.965576171875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:2.299999952316284;speed:24.950000762939453;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.19636025;longitude:-75.38261032;altitude:2111.180908203125;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:1.899999976158142;speed:23.989999771118164;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.19679574;longitude:-75.38257562;altitude:2111.75537109375;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:3.0999999046325684;speed:24.010000228881836;elapsedMs:16;provider:gps;(2021, 5, 18, 13, 15)
latitude:6.19723811;longitude:-75.38250654;altitude:2110.81591796875;accuracy:5.360000133514404;vertical_accuracy:8.0;bearing:2.799999952316284;speed:24.139999389648438;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 16)
latitude:6.19766141;longitude:-75.38249712;altitude:2109.0673828125;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:3.0;speed:23.610000610351562;elapsedMs:13;provider:gps;(2021, 5, 18, 13, 16)
latitude:6.19809671;longitude:-75.38248323;altitude:2109.54345703125;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:2.9000000953674316;speed:23.899999618530273;elapsedMs:5;provider:gps;(2021, 5, 18, 13, 16)
latitude:6.19852911;longitude:-75.3824812;altitude:2111.34033203125;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:2.9000000953674316;speed:22.969999313354492;elapsedMs:10;provider:gps;(2021, 5, 18, 13, 16)
latitude:6.19892682;longitude:-75.38247237;altitude:2109.67529296875;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:2.5999999046325684;speed:22.260000228881836;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 16)
latitude:6.19930923;longitude:-75.38245662;altitude:2110.638427734375;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:1.7000000476837158;speed:21.149999618530273;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 16)
